index	pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	jpg
2490	9304	S1S3_intra	A skateboarder is jumping in the air	S1_null	No skateboarder is jumping in the air	S3_od	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a skateboarder jumps in the air	a skateboarder jumps in the air	FLICKR	FLICKR	TEST	3141293960_74459f0a24.jpg#3
2492	9310	S1S2_intra	A snowboarder is grinding down a long concrete rail	S1_null	A snowboarder is grinding down a long rail	S2_aa	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a snowboarder is grinding down a long concrete rail	a snowboarder is grinding down a long concrete rail	FLICKR	FLICKR	TEST	3098336319_a7e5b061d0.jpg#1
2493	9311	S1S3_intra	A snowboarder is grinding down a long concrete rail	S1_null	There is no snowboarder grinding down a long concrete rail	S3_od	4.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a snowboarder is grinding down a long concrete rail	a snowboarder is grinding down a long concrete rail	FLICKR	FLICKR	TEST	3098336319_a7e5b061d0.jpg#1
2495	9318	S1S1_inter	A person is doing a trick on a snowboard	S1_null	A snowboarder is grinding down a long concrete rail	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a snowboarder is grinding down a long concrete rail	a person doing a trick on a snowboard	FLICKR	FLICKR	TEST	3098336319_a7e5b061d0.jpg#1
2496	9316	S1S2_inter	A person is doing a trick on a snowboard	S1_null	A snowboarder is grinding down a long rail	S2_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	a person doing a trick on a snowboard	a snowboarder is grinding down a long concrete rail	FLICKR	FLICKR	TEST	3098336319_a7e5b061d0.jpg#0
2498	9320	S1S3_intra	Three friends are making faces for the camera	S1_null	Three enemies are making faces for the camera	S3_so	3.285	CONTRADICTION	A_contradicts_B	B_contradicts_A	three friends making faces for the camera	three friends making faces for the camera	FLICKR	FLICKR	TEST	3662871327_b128d25f04.jpg#0
2499	9321	S1S4_intra	Three friends are making faces for the camera	S1_null	The friends are making faces for the camera	S4_ws	4.7	ENTAILMENT	A_entails_B	B_neutral_A	three friends making faces for the camera	three friends making faces for the camera	FLICKR	FLICKR	TEST	3662871327_b128d25f04.jpg#0
2500	9325	S1S3_inter	Three friends are making faces for the camera	S1_null	Two men and a girl in behind of a wood panel wall are posing with funny faces	S3_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	three friends making faces for the camera	two men and a girl pose with funny faces in front of a wood panel wall	FLICKR	FLICKR	TEST	3662871327_b128d25f04.jpg#0
2502	9322	S1S2_intra	Two men and a girl in front of a wood panel wall are posing with funny faces	S1_null	Two men and a girl in front of a wood panel wall are making funny faces	S2_lex	4.8	ENTAILMENT	A_entails_B	B_entails_A	two men and a girl pose with funny faces in front of a wood panel wall	two men and a girl pose with funny faces in front of a wood panel wall	FLICKR	FLICKR	TEST	3662871327_b128d25f04.jpg#3
2505	9331	S1S3_intra	Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone	S1_null	Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone	S3_inv	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	four people are walking along a city sidewalk, while the one in the green hat talks on a cellphone	four people are walking along a city sidewalk, while the one in the green hat talks on a cellphone	FLICKR	FLICKR	TEST	3666056567_661e25f54c.jpg#2
2506	9334	S1S2_inter	Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone	S1_null	A group of people is walking down the street and a person in a hat is on the phone	S2_null	4.6	ENTAILMENT	A_entails_B	B_neutral_A	four people are walking along a city sidewalk, while the one in the green hat talks on a cellphone	a group of people walking down the street with one on the phone in a green hat	FLICKR	FLICKR	TEST	3666056567_661e25f54c.jpg#2
2508	9332	S1S2_intra	A group of people is walking down the street and a person in a green hat is on the phone	S1_null	A group of people is walking down the street and a person in a hat is on the phone	S2_aa	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a group of people walking down the street with one on the phone in a green hat	a group of people walking down the street with one on the phone in a green hat	FLICKR	FLICKR	TEST	3666056567_661e25f54c.jpg#1
2509	9333	S1S3_intra	A group of people is walking down the street and a person in a green hat is on the phone	S1_null	A group of people is not walking down the street and a person in a green hat is on the phone	S3_inv	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a group of people walking down the street with one on the phone in a green hat	a group of people walking down the street with one on the phone in a green hat	FLICKR	FLICKR	TEST	3666056567_661e25f54c.jpg#1
2513	9341	S1S2_intra	A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights	S1_null	A man is standing at dusk on an almost pristine road covered by snow, that is lit only by headlights	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	a man stands at dusk on an almost-pristine, snowy road, lit only by headlights	a man stands at dusk on an almost-pristine, snowy road, lit only by headlights	FLICKR	FLICKR	TEST	3352199368_b35f25793e.jpg#2
2514	9345	S1S2_inter	A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights	S1_null	A man is standing in the snow at the edge of a mountain	S2_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a man stands at dusk on an almost-pristine, snowy road, lit only by headlights	a person stands in the snow at the edge of a mountain	FLICKR	FLICKR	TEST	3352199368_b35f25793e.jpg#2
2516	9347	S1S1_inter	A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights	S1_null	A person is standing in the snow at the edge of a mountain	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a person stands in the snow at the edge of a mountain	a man stands at dusk on an almost-pristine, snowy road, lit only by headlights	FLICKR	FLICKR	TEST	3352199368_b35f25793e.jpg#3
2517	9348	S1S2_intra	Three women are sitting together near woven walls	S1_null	Some women are sitting together near woven walls	S2_det	4.7	ENTAILMENT	A_entails_B	B_neutral_A	three women sit together near woven walls	three women sit together near woven walls	FLICKR	FLICKR	TEST	3328495660_ed0e3f29cf.jpg#3
2519	9352	S1S2_inter	Three women are sitting together near woven walls	S1_null	Three women are resting in a village	S2_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	three women sit together near woven walls	three women sit in a village	FLICKR	FLICKR	TEST	3328495660_ed0e3f29cf.jpg#3
2522	9358	S1S3_intra	A surfer in a black wetsuit is riding a foamy wave	S1_null	A surfer in a white wetsuit is riding a foamy wave	S3_so	4.2	NEUTRAL	A_neutral_B	B_neutral_A	a surfer in a black wetsuit is riding a foamy wave	a surfer in a black wetsuit is riding a foamy wave	FLICKR	FLICKR	TEST	2766765386_4c0beb939d.jpg#2
2524	9364	S1S3_inter	A surfer is surfing a huge wave	S1_null	A surfer in a white wetsuit is riding a foamy wave	S3_null	4.3	NEUTRAL	A_neutral_B	B_neutral_A	a surfer surfs a huge wave	a surfer in a black wetsuit is riding a foamy wave	FLICKR	FLICKR	TEST	2766765386_4c0beb939d.jpg#4
2525	9365	S1S1_inter	A surfer in a black wetsuit is riding a foamy wave	S1_null	A surfer is surfing a huge wave	S1_null	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a surfer surfs a huge wave	a surfer in a black wetsuit is riding a foamy wave	FLICKR	FLICKR	TEST	2766765386_4c0beb939d.jpg#4
2526	9366	S1S2_intra	A person with a red hooded jacket and a black backpack is walking near a rocky wall	S1_null	A person with a red hooded jacket and a black backpack is moving near a rocky wall	S2_lex	4.7	ENTAILMENT	A_entails_B	B_entails_A	a person with a red hooded jacket and a black backpack is walking near a rocky wall	a person with a red hooded jacket and a black backpack is walking near a rocky wall	FLICKR	FLICKR	TEST	2338627102_6708a9b4fd.jpg#2
2531	9372	S1S2_inter	A man in a red jacket and khaki pants is walking through an American state	S1_null	A person with a red hooded jacket and a black backpack is moving near a rocky wall	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a man in a red jacket and khaki pants is walking through a part of what looks like arizona	a person with a red hooded jacket and a black backpack is walking near a rocky wall	FLICKR	FLICKR	TEST	2338627102_6708a9b4fd.jpg#0
2534	9376	S1S3_intra	The players is maneuvering for the soccer ball	S1_null	The players is maneuvering for the basket ball	S3_so	3.1	NEUTRAL	A_neutral_B	B_neutral_A	the players manuever for the soccer ball	the players manuever for the soccer ball	FLICKR	FLICKR	TEST	3221128704_d1205db79b.jpg#2
2535	9379	S1S2_inter	The players is maneuvering for the soccer ball	S1_null	A man in green is hitting a soccer ball and a man in purple and white is falling down	S2_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	the players manuever for the soccer ball	a man in green kick a soccer ball while a man in purple and white is falling down	FLICKR	FLICKR	TEST	3221128704_d1205db79b.jpg#2
2537	9383	S1S1_inter	The players is maneuvering for the soccer ball	S1_null	A man in green is kicking a soccer ball and a man in purple and white is falling down	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	the players manuever for the soccer ball	a man in green kick a soccer ball while a man in purple and white is falling down	FLICKR	FLICKR	TEST	3221128704_d1205db79b.jpg#2
2538	9384	S1S2_intra	A kid is splashing in the ocean	S1_null	A kid is splashing in the water	S2_lex	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a kid splashes in the ocean	a kid splashes in the ocean	FLICKR	FLICKR	TEST	827941668_2e4ac6cb39.jpg#2
2540	9392	S1S1_inter	A kid is splashing in the ocean	S1_null	Two children are playing in the surf	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a kid splashes in the ocean	two children playing in the surf	FLICKR	FLICKR	TEST	827941668_2e4ac6cb39.jpg#2
2542	9390	S1S2_inter	Two children are playing in the surf	S1_null	A kid is splashing in the water	S2_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	two children playing in the surf	a kid splashes in the ocean	FLICKR	FLICKR	TEST	827941668_2e4ac6cb39.jpg#4
2546	9398	S1S3_inter	A man is wearing a purple shirt and black leather chaps and is posing for the camera	S1_null	The woman dressed in leather chaps and a purple shirt is standing in front of onlookers	S3_null	3.15	NEUTRAL	A_neutral_B	B_neutral_A	a man wearing a purple shirt and black leather chaps poses for the camera	man dressed in leather chaps and purple shirt stands in front of onlookers	FLICKR	FLICKR	TEST	2501968935_02f2cd8079.jpg#2
2550	9406	S1S2_inter	Two dogs are running and trying to catch a soccer ball	S1_null	Two dogs on the grass are playing with a plastic toy	S2_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	two dogs run to catch a yellow soccer ball	two dogs on a lawn play with a plastic toy, in a distorted photograph	FLICKR	FLICKR	TEST	3542418447_7c337360d6.jpg#4
2552	9410	S1S1_inter	Two dogs are running and trying to catch a soccer ball	S1_null	Two dogs on a lawn are playing with a plastic toy	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	two dogs run to catch a yellow soccer ball	two dogs on a lawn play with a plastic toy, in a distorted photograph	FLICKR	FLICKR	TEST	3542418447_7c337360d6.jpg#4
2554	9409	S1S3_inter	Two dogs on a lawn are playing with a plastic toy	S1_null	Two dogs are running and catching a tennis ball	S3_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	two dogs on a lawn play with a plastic toy, in a distorted photograph	two dogs run to catch a yellow soccer ball	FLICKR	FLICKR	TEST	3542418447_7c337360d6.jpg#2
2555	9411	S1S2_intra	Two people dressed in green and red costumes are outside on the sidewalk	S1_null	Two people dressed in green and red costumes are outside near the street	S2_lex	4.3	ENTAILMENT	A_entails_B	B_neutral_A	two people dressed in green and red costumes are outside on the sidewalk	two people dressed in green and red costumes are outside on the sidewalk	FLICKR	FLICKR	TEST	3342272425_804316cb3d.jpg#3
2556	9419	S1S1_inter	People in costumes are walking around in the street	S1_null	Two people dressed in green and red costumes are outside on the sidewalk	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	two people dressed in green and red costumes are outside on the sidewalk	people in costumes are walking around in the street	FLICKR	FLICKR	TEST	3342272425_804316cb3d.jpg#3
2557	9417	S1S2_inter	People in costumes are walking around in the street	S1_null	Two people dressed in green and red costumes are outside near the street	S2_null	4.4	NEUTRAL	A_neutral_B	B_neutral_A	people in costumes are walking around in the street	two people dressed in green and red costumes are outside on the sidewalk	FLICKR	FLICKR	TEST	3342272425_804316cb3d.jpg#2
2558	9418	S1S3_inter	People in costumes are walking around in the street	S1_null	Two people dressed in green and red costumes are outside on the seashore	S3_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	people in costumes are walking around in the street	two people dressed in green and red costumes are outside on the sidewalk	FLICKR	FLICKR	TEST	3342272425_804316cb3d.jpg#2
2559	9421	S1S3_intra	A dog is in a sandy area with the sand that is being stirred up into the air and several plants are in the background	S1_null	A cat is in a sandy area with the sand that is being stirred up into the air and several plants are in the background	S3_so	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a dog in a sandy area with the sand stirred up into the air and several plants in the background	a dog in a sandy area with the sand stirred up into the air and several plants in the background	FLICKR	FLICKR	TEST	1541272333_1624b22546.jpg#3
2562	9428	S1S1_inter	A dog is in the sand that is blowing in the wind	S1_null	A dog is in a sandy area with the sand that is being stirred up into the air and several plants are in the background	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a dog and sand blowing in the wind	a dog in a sandy area with the sand stirred up into the air and several plants in the background	FLICKR	FLICKR	TEST	1541272333_1624b22546.jpg#2
2567	9440	S1S2_intra	A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man	S1_null	A woman wearing a blue shirt and high heels is standing on the sidewalk next to the man	S2_det	4.9	ENTAILMENT	A_entails_B	B_entails_A	a woman wearing a blue shirt and high heels stands on the sidewalk next to a man	a woman wearing a blue shirt and high heels stands on the sidewalk next to a man	FLICKR	FLICKR	TEST	1432342377_3e41603f26.jpg#1
2568	9441	S1S3_intra	A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man	S1_null	A woman wearing a blue shirt and high heels is standing on the sidewalk next to a dog	S3_so	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a woman wearing a blue shirt and high heels stands on the sidewalk next to a man	a woman wearing a blue shirt and high heels stands on the sidewalk next to a man	FLICKR	FLICKR	TEST	1432342377_3e41603f26.jpg#1
2571	9446	S1S1_inter	A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man	S1_null	A man and a woman are standing on the curb	S1_null	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a man and a woman are standing on the curb	a woman wearing a blue shirt and high heels stands on the sidewalk next to a man	FLICKR	FLICKR	TEST	1432342377_3e41603f26.jpg#0
2575	9450	S1S2_intra	A dog is jumping high into the air in the country	S1_null	A dog is jumping into the air in the country	S2_aa	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a dog jumping high into the air in the country	a dog jumping high into the air in the country	FLICKR	FLICKR	TEST	624058168_f1c5e87e59.jpg#2
2576	9454	S1S2_inter	A dog is jumping high into the air in the country	S1_null	The dog is jumping in the shade of some trees	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a dog jumping high into the air in the country	a dog jumping in the shade of trees	FLICKR	FLICKR	TEST	624058168_f1c5e87e59.jpg#2
